                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
 6/09/26 12:00p   24.3   24.6   24.1    69   18.3   0.0   SSE   0.00   4.8   SSE   24.3   25.3   25.3    ---   843.7  0.00   0.0   711    10.19    809     6.2  0.44   6.6   0.000   0.042   27.1    30    8.0   25.9   6.05  .9671     0.46   228    1    100.0   10 
 6/09/26 12:10p   24.8   24.9   24.6    66   18.0   0.0   WSW   0.00   3.2   WSW   24.8   25.6   25.6    ---   843.5  0.00   0.0   689     9.88    749     6.3  0.45   6.6   0.000   0.045   26.9    31    8.4   25.9   6.15  .9669     0.00   232    1    100.0   10 
 6/09/26 12:20p   24.8   24.9   24.7    68   18.5   1.6    SE   0.27   8.0    SW   24.8   25.7   25.7    ---   843.2  0.00   0.0   740    10.61    758     6.7  0.48   7.1   0.000   0.045   26.9    31    8.4   25.9   6.15  .9666     0.00   232    1    100.0   10 
 6/09/26 12:30p   24.9   25.2   24.7    67   18.4   0.0    SE   0.00   8.0    SE   24.9   25.8   25.8    ---   842.9  0.00   0.0   810    11.61    863     7.1  0.51   7.6   0.000   0.046   26.9    31    8.4   25.9   6.15  .9663     0.00   227    1     99.6   10 
 6/09/26 12:40p   25.4   25.6   25.2    66   18.6   0.0   SSE   0.00   4.8    SE   25.4   26.3   26.3    ---   842.8  0.00   0.0   944    13.53   1013     7.8  0.56   8.3   0.000   0.049   26.9    30    7.9   25.8   6.05  .9665     0.00   232    1    100.0   10 
 6/09/26 12:50p   25.9   26.1   25.6    64   18.6   0.0    SW   0.00   6.4   SSW   25.9   26.8   26.8    ---   842.6  0.00   0.0  1036    14.85   1053     8.3  0.59   8.7   0.000   0.053   27.1    31    8.5   26.1   6.15  .9652     0.00   230    1    100.0   10 
 6/09/26  1:00p   26.1   26.1   26.1    62   18.3   1.6    SW   0.27   6.4    SW   26.1   26.8   26.8    ---   842.3  0.00   0.0  1055    15.12   1065     8.3  0.59   8.8   0.000   0.054   27.2    32    9.1   26.2   6.33  .9640     0.58   231    1    100.0   10 
 6/09/26  1:10p   26.1   26.3   25.9    63   18.5   1.6   NNW   0.27   9.7   NNW   26.1   26.8   26.8    ---   842.3  0.00   0.0  1033    14.81   1053     8.2  0.59   8.5   0.000   0.054   27.4    31    8.8   26.3   6.15  .9637     0.00   230    1    100.0   10 
 6/09/26  1:20p   26.7   26.9   26.3    62   18.8   1.6   NNW   0.27  11.3   NNW   26.7   27.6   27.6    ---   842.1  0.00   0.0   800    11.47   1002     7.0  0.50   8.1   0.000   0.058   27.4    31    8.8   26.3   6.15  .9635     0.00   227    1     99.6   10 
 6/09/26  1:30p   27.1   27.2   26.9    62   19.1   1.6     N   0.27   6.4     N   27.1   28.1   28.1    ---   842.0  0.00   0.0   755    10.82    840     7.2  0.51   7.6   0.000   0.061   27.3    31    8.7   26.3   6.15  .9636     0.00   232    1    100.0   10 
 6/09/26  1:40p   27.3   27.3   27.2    60   18.8   0.0   NNE   0.00   6.4   NNE   27.3   28.2   28.2    ---   841.9  0.00   0.0   320     4.59    529     7.6  0.54   8.0   0.000   0.062   27.4    31    8.8   26.3   6.15  .9633     0.00   231    1    100.0   10 
 6/09/26  1:50p   27.3   27.6   27.2    59   18.6   1.6   NNW   0.27   9.7   NNW   27.3   28.2   28.2    ---   841.7  0.00   0.0   205     2.94    216     7.1  0.51   7.4   0.000   0.062   27.5    30    8.4   26.4   6.05  .9630     0.00   229    1    100.0   10 
 6/09/26  2:00p   27.8   28.1   27.6    57   18.5   1.6   NNW   0.27   6.4   NNW   27.8   28.8   28.8    ---   841.4  0.00   0.0   182     2.61    193     7.0  0.50   7.3   0.000   0.066   27.5    29    7.9   26.3   5.85  .9631     0.38   232    1    100.0   10 
 6/09/26  2:10p   28.4   28.7   28.1    54   18.2   1.6   NNW   0.27   6.4   NNW   28.4   29.5   29.5    ---   841.1  0.00   0.0   235     3.37    373     6.7  0.48   7.2   0.000   0.070   27.4    30    8.3   26.3   6.05  .9628     0.00   224    1     98.2   10 
 6/09/26  2:20p   28.9   29.1   28.7    54   18.6   1.6   NNW   0.27   4.8   NNW   28.9   30.2   30.2    ---   841.0  0.00   0.0   653     9.36    810     6.3  0.45   6.7   0.000   0.073   27.4    30    8.3   26.3   6.05  .9627     0.00   231    1    100.0   10 
 6/09/26  2:30p   29.3   29.4   29.1    53   18.7   1.6   NNW   0.27   8.0   NNW   29.3   30.6   30.6    ---   840.8  0.00   0.0   829    11.88    851     6.0  0.43   6.4   0.000   0.076   27.4    30    8.3   26.3   6.05  .9624     0.00   230    1    100.0   10 
 6/09/26  2:40p   29.1   29.3   28.9    54   18.8   1.6   ENE   0.27   8.0   ENE   29.1   30.4   30.4    ---   840.5  0.00   0.0   833    11.94    858     5.6  0.40   6.2   0.000   0.074   27.4    31    8.8   26.3   6.15  .9617     0.00   231    1    100.0   10 
 6/09/26  2:50p   28.9   29.1   28.8    54   18.6   1.6    NE   0.27   8.0   NNE   28.9   30.2   30.2    ---   840.5  0.00   0.0   788    11.30    809     5.2  0.37   5.7   0.000   0.073   27.4    30    8.3   26.3   6.05  .9621     0.00   230    1    100.0   10 
 6/09/26  3:00p   29.4   29.7   29.2    51   18.2   1.6   ENE   0.27   6.4   ENE   29.4   30.6   30.6    ---   840.4  0.00   0.0   795    11.40    803     5.1  0.36   5.5   0.000   0.077   27.3    30    8.2   26.2   6.05  .9622     0.46   228    1    100.0   10 
 6/09/26  3:10p   29.8   29.9   29.7    47   17.3   1.6    NE   0.27   8.0    NE   29.8   30.6   30.6    ---   840.3  0.00   0.0   751    10.77    777     4.4  0.31   5.1   0.000   0.079   27.3    30    8.2   26.2   6.05  .9621     0.00   230    1    100.0   10 
 6/09/26  3:20p   29.8   29.9   29.8    49   18.0   0.0     N   0.00   3.2     N   29.8   30.9   30.9    ---   840.3  0.00   0.0   712    10.21    729     3.0  0.21   3.3   0.000   0.080   27.4    30    8.3   26.3   6.05  .9619     0.00   232    1    100.0   10 
 6/09/26  3:30p   29.9   30.0   29.9    49   18.1   1.6     N   0.27   6.4     N   29.9   31.0   31.0    ---   840.2  0.00   0.0   519     7.44    701     2.8  0.20   3.2   0.000   0.081   27.3    29    7.7   26.2   5.85  .9624     0.00   229    1    100.0   10 
 6/09/26  3:40p   29.7   29.9   29.6    49   17.8   0.0     N   0.00   4.8     N   29.7   30.7   30.7    ---   840.0  0.00   0.0   465     6.67    686     2.6  0.19   3.0   0.000   0.079   27.2    29    7.6   26.1   5.85  .9626     0.00   231    1    100.0   10 
 6/09/26  3:50p   29.6   29.6   29.5    49   17.7   1.6   NNE   0.27   6.4   NNE   29.6   30.5   30.5    ---   840.0  0.00   0.0   153     2.19    515     2.3  0.16   2.7   0.000   0.078   27.2    29    7.6   26.0   5.85  .9628     0.00   228    1    100.0   10 
 6/09/26  4:00p   29.3   29.5   29.1    48   17.1   0.0   NNE   0.00   6.4   NNE   29.3   30.1   30.1    ---   839.8  0.00   0.0   105     1.51    120     2.0  0.14   2.4   0.000   0.076   27.0    29    7.4   25.8   5.85  .9632     0.33   233    1    100.0   10 
 6/09/26  4:10p   29.0   29.1   29.0    49   17.2   0.0   SSE   0.00   3.2    SE   29.0   29.9   29.9    ---   839.6  0.00   0.0   145     2.08    158     2.3  0.16   2.7   0.000   0.074   26.8    28    6.8   25.6   5.74  .9640     0.00   229    1    100.0   10 
 6/09/26  4:20p   29.1   29.2   29.1    47   16.6   0.0   ---   0.00   0.0   ---   29.1   29.9   29.9    ---   839.6  0.00   0.0   116     1.66    135     1.9  0.14   2.4   0.000   0.075   26.8    29    7.3   25.7   5.85  .9636     0.00   228    1    100.0   10 
 6/09/26  4:30p   28.9   29.1   28.6    50   17.5   0.0   SSE   0.00   6.4   SSE   28.9   29.9   29.9    ---   839.5  0.00   0.0   122     1.75    134     1.8  0.13   2.1   0.000   0.074   26.7    29    7.2   25.6   5.85  .9640     0.00   232    1    100.0   10 
 6/09/26  4:40p   28.3   28.6   28.1    52   17.5   1.6    SW   0.27  11.3   WSW   28.3   29.1   29.1    ---   839.5  0.00   0.0   117     1.68    135     1.5  0.11   1.9   0.000   0.069   26.7    29    7.2   25.6   5.85  .9639     0.00   229    1    100.0   10 
 6/09/26  4:50p   27.8   28.1   27.5    52   17.0   1.6   SSW   0.27   9.7   WSW   27.8   28.3   28.3    ---   839.6  0.00   0.0    66     0.95     81     1.0  0.07   1.7   0.000   0.066   26.6    30    7.6   25.5   6.05  .9641     0.00   230    1    100.0   10 
 6/09/26  5:00p   27.3   27.5   27.1    57   18.0   3.2    SW   0.54  11.3     W   27.3   28.0   28.0    ---   840.0  0.00   0.0    27     0.39     42     0.0  0.00   0.0   0.000   0.062   26.5    31    8.0   25.5   6.16  .9646     0.08   231    1    100.0   10 
 6/09/26  5:15p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---  ------  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---    ---   ---    ---    ---    ---    ---     0.00     0    1      0.0   10 
 6/09/26  5:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   840.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.5    39   10.5   24.9   7.49  .9662     0.00     0    1      0.0   10 
 6/09/26  5:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   840.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    41   11.0   24.7   7.75  .9667     0.00     0    1      0.0   10 
 6/09/26  5:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   840.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.3    42   10.6   23.9   7.93  .9696     0.00     0    1      0.0   10 
 6/09/26  5:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   840.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.1    41   10.0   23.7   7.75  .9715     0.00     0    1      0.0   10 
 6/09/26  6:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   840.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.1    40    9.6   23.6   7.64  .9719     0.00     0    1      0.0   10 
 6/09/26  6:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.0    37    8.4   23.4   7.25  .9736     0.00     0    1      0.0   10 
 6/09/26  6:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.1    37    8.5   23.4   7.24  .9735     0.00     0    1      0.0   10 
 6/09/26  6:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.1    36    8.1   23.5   7.04  .9739     0.00     0    1      0.0   10 
 6/09/26  6:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.2    35    7.7   23.5   6.94  .9741     0.00     0    1      0.0   10 
 6/09/26  6:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.2    38    9.0   23.7   7.34  .9727     0.00     0    1      0.0   10 
 6/09/26  7:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.1    37    8.5   23.4   7.24  .9737     0.00     0    1      0.0   10 
 6/09/26  7:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.9    36    8.0   23.3   7.05  .9745     0.00     0    1      0.0   10 
 6/09/26  7:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.9    36    7.9   23.3   7.05  .9747     0.00     0    1      0.0   10 
 6/09/26  7:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.9    39    9.1   23.4   7.55  .9735     0.00     0    1      0.0   10 
 6/09/26  7:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    40    9.4   23.4   7.65  .9735     0.00     0    1      0.0   10 
 6/09/26  7:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    38    8.7   23.3   7.35  .9742     0.00     0    1      0.0   10 
 6/09/26  8:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    38    8.6   23.2   7.36  .9746     0.00     0    1      0.0   10 
 6/09/26  8:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    36    7.8   23.2   7.06  .9757     0.00     0    1      0.0   10 
 6/09/26  8:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    39    9.0   23.3   7.55  .9745     0.00     0    1      0.0   10 
 6/09/26  8:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    37    8.2   23.2   7.25  .9754     0.00     0    1      0.0   10 
 6/09/26  8:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   841.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.8    37    8.3   23.2   7.25  .9752     0.00     0    1      0.0   10 
 6/09/26  8:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.7    36    7.8   23.1   7.06  .9762     0.00     0    1      0.0   10 
 6/09/26  9:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.7    38    8.6   23.2   7.36  .9755     0.00     0    1      0.0   10 
 6/09/26  9:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.7    38    8.6   23.2   7.36  .9757     0.00     0    1      0.0   10 
 6/09/26  9:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    36    7.7   22.9   7.07  .9770     0.00     0    1      0.0   10 
 6/09/26  9:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.7    38    8.6   23.2   7.36  .9760     0.00     0    1      0.0   10 
 6/09/26  9:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    37    8.1   23.0   7.26  .9769     0.00     0    1      0.0   10 
 6/09/26  9:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    37    8.1   23.0   7.26  .9769     0.00     0    1      0.0   10 
 6/09/26 10:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.7    36    7.7   23.0   7.07  .9770     0.00     0    1      0.0   10 
 6/09/26 10:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    35    7.2   22.9   6.96  .9778     0.00     0    1      0.0   10 
 6/09/26 10:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    36    7.7   22.9   7.07  .9777     0.00     0    1      0.0   10 
 6/09/26 10:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    38    8.4   23.0   7.37  .9773     0.00     0    1      0.0   10 
 6/09/26 10:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.6    38    8.4   23.0   7.37  .9773     0.00     0    1      0.0   10 
 6/09/26 10:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.5    38    8.4   22.9   7.38  .9775     0.00     0    1      0.0   10 
 6/09/26 11:00p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.5    40    9.1   23.0   7.66  .9769     0.00     0    1      0.0   10 
 6/09/26 11:10p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.4    39    8.7   22.9   7.57  .9775     0.00     0    1      0.0   10 
 6/09/26 11:20p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.4    40    9.1   22.9   7.67  .9771     0.00     0    1      0.0   10 
 6/09/26 11:30p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.4    40    9.1   22.9   7.67  .9772     0.00     0    1      0.0   10 
 6/09/26 11:40p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.4    40    9.0   22.9   7.67  .9774     0.00     0    1      0.0   10 
 6/09/26 11:50p    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    39    8.6   22.8   7.57  .9779     0.00     0    1      0.0   10 
 7/09/26 12:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.4    41    9.4   22.9   7.79  .9769     0.00     0    1      0.0   10 
 7/09/26 12:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    39    8.5   22.7   7.57  .9781     0.00     0    1      0.0   10 
 7/09/26 12:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    40    9.0   22.8   7.67  .9775     0.00     0    1      0.0   10 
 7/09/26 12:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    39    8.5   22.6   7.57  .9783     0.00     0    1      0.0   10 
 7/09/26 12:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    40    8.9   22.7   7.67  .9780     0.00     0    1      0.0   10 
 7/09/26 12:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    39    8.5   22.7   7.57  .9782     0.00     0    1      0.0   10 
 7/09/26  1:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    39    8.5   22.6   7.57  .9785     0.00     0    1      0.0   10 
 7/09/26  1:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   843.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    38    8.2   22.7   7.39  .9787     0.00     0    1      0.0   10 
 7/09/26  1:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    38    8.2   22.7   7.39  .9784     0.00     0    1      0.0   10 
 7/09/26  1:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    39    8.6   22.8   7.57  .9776     0.00     0    1      0.0   10 
 7/09/26  1:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.4    38    8.3   22.8   7.39  .9778     0.00     0    1      0.0   10 
 7/09/26  1:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    37    7.8   22.6   7.27  .9784     0.00     0    1      0.0   10 
 7/09/26  2:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    39    8.5   22.7   7.57  .9778     0.00     0    1      0.0   10 
 7/09/26  2:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    38    8.1   22.6   7.40  .9782     0.00     0    1      0.0   10 
 7/09/26  2:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.3    39    8.5   22.7   7.57  .9776     0.00     0    1      0.0   10 
 7/09/26  2:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    38    8.1   22.6   7.40  .9780     0.00     0    1      0.0   10 
 7/09/26  2:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    37    7.7   22.4   7.28  .9784     0.00     0    1      0.0   10 
 7/09/26  2:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    40    8.8   22.6   7.68  .9775     0.00     0    1      0.0   10 
 7/09/26  3:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    38    8.0   22.4   7.41  .9783     0.00     0    1      0.0   10 
 7/09/26  3:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    38    8.1   22.5   7.40  .9781     0.00     0    1      0.0   10 
 7/09/26  3:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    40    8.8   22.6   7.68  .9773     0.00     0    1      0.0   10 
 7/09/26  3:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    39    8.4   22.5   7.58  .9778     0.00     0    1      0.0   10 
 7/09/26  3:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    40    8.8   22.6   7.68  .9772     0.00     0    1      0.0   10 
 7/09/26  3:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    41    9.1   22.6   7.81  .9771     0.00     0    1      0.0   10 
 7/09/26  4:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.2    39    8.4   22.6   7.58  .9775     0.00     0    1      0.0   10 
 7/09/26  4:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    40    8.8   22.5   7.68  .9776     0.00     0    1      0.0   10 
 7/09/26  4:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    39    8.3   22.4   7.58  .9782     0.00     0    1      0.0   10 
 7/09/26  4:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    40    8.7   22.4   7.68  .9779     0.00     0    1      0.0   10 
 7/09/26  4:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    41    9.1   22.6   7.81  .9775     0.00     0    1      0.0   10 
 7/09/26  4:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.1    39    8.4   22.5   7.58  .9782     0.00     0    1      0.0   10 
 7/09/26  5:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   842.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   23.0    39    8.3   22.3   7.58  .9788     0.00     0    1      0.0   10 
